complaint_id,text,category,priority,eta_days,officer_id
71b06e64-56b2-4bba-9174-4e5e6db69acd,Dirty water coming from tap,water,medium,13,OFF_2
25a3ce3e-d13b-40d0-bdf0-251ff987894d,Street light not working,electricity,low,11,OFF_5
f5bb3d52-a99c-4b59-baee-ab18035041de,Road damaged after rain,road,high,7,OFF_2
9e155083-213b-416b-9fdb-803929d8965e,Water leakage near road,water,high,3,OFF_3
0db6523f-0d35-4725-9f17-e58fa7cb389c,Power outage in sector 9,electricity,high,4,OFF_4
858b1f72-e191-4617-b20f-ed2aa08679d6,Street light not working,electricity,low,12,OFF_4
187056c4-0896-4dfd-b29a-3837401044c7,Road damaged after rain,road,medium,11,OFF_2
5b81d155-7373-4f7f-8a8e-d026acccb947,Water leakage near road,water,medium,12,OFF_4
c5553b89-dad5-401f-969c-090bb8c0c6d9,Traffic signal broken,road,low,8,OFF_1
7cbe9e77-9eb4-479b-8b86-c7942bb4327d,Transformer damaged,electricity,high,12,OFF_3
b3587019-f909-4659-8bc0-24723cb6ca28,Power outage in sector 9,electricity,low,9,OFF_1
3eca5742-87e5-45d6-8d65-4646135fbe96,Dirty water coming from tap,water,medium,10,OFF_4
16a41e40-d9f5-4b0f-8b03-70b4b145f054,Power outage in sector 9,electricity,high,4,OFF_3
2a3446b5-371e-4284-b986-3397f30f44cb,Traffic signal broken,road,low,7,OFF_2
791984ad-27ae-488b-8f46-035f476a5cb2,Power outage in sector 9,electricity,high,4,OFF_3
15e958ad-c912-4477-82c5-12616dc76d4b,No water supply,water,medium,7,OFF_3
78aa9138-7dd4-4542-a8b2-ed474a9477e0,Transformer damaged,electricity,low,2,OFF_5
8e6253e4-d74d-46a8-8b62-63b58d28b344,Traffic signal broken,road,medium,3,OFF_1
bb81b62a-756d-4f92-8080-aba549fbb692,Water leakage near road,water,medium,15,OFF_5
cec2b534-e6f9-4d5f-bba2-5a3e10ca00a0,Water leakage near road,water,high,15,OFF_1
f0b59616-130e-447e-9081-163fe65ca161,Dirty water coming from tap,water,medium,2,OFF_1
33a4de09-dd3d-4946-abe7-30fcf45968ae,No water supply,water,high,6,OFF_1
1a5a5b8a-1031-4ce4-af50-59c69596838b,Transformer damaged,electricity,high,8,OFF_4
fc89e413-39ab-4f7c-adc7-7e5c49d05f17,Street light not working,electricity,high,4,OFF_4
d71a6c2a-1129-430e-8ea1-04cb6c4b8daf,Traffic signal broken,road,high,10,OFF_5
fd246385-9886-46bd-b95d-4c0ab61fe404,Power outage in sector 9,electricity,high,15,OFF_1
d0c64485-a46c-4eed-94b2-0e5c34bc7690,No water supply,water,low,6,OFF_3
396a513d-6434-45ff-941a-a628c185f62e,Power outage in sector 9,electricity,low,5,OFF_4
16e075d6-a230-4d77-8903-f515d50b419f,Street light not working,electricity,high,8,OFF_2
00765e26-24fa-408a-8d8a-de4b8d5eb006,Dirty water coming from tap,water,medium,13,OFF_2
6be58ef9-31c1-47a4-817b-29aa69c82edd,Road damaged after rain,road,medium,2,OFF_5
c413a38c-7094-4641-8940-c702308e3468,No water supply,water,medium,4,OFF_2
9b5c0fdd-033f-434d-85ee-f93b5eb3ee7b,Power outage in sector 9,electricity,medium,10,OFF_5
dd5f06d4-3e28-43b6-bfa2-4587ce0f1125,Street light not working,electricity,medium,3,OFF_3
81565713-fc71-441b-965d-fce79736cc3c,No water supply,water,high,14,OFF_2
ca34d0c4-a9ad-4b6d-9e54-0e9f51085fab,Potholes on highway,road,medium,15,OFF_2
de5b73d0-050e-42b4-be07-e35e4f91fb82,Dirty water coming from tap,water,medium,8,OFF_4
22b24aea-a5cf-4f39-8fe0-74adefdd6924,Dirty water coming from tap,water,high,15,OFF_3
74754940-04d3-4e59-abf3-77b6a5e0633f,Transformer damaged,electricity,medium,1,OFF_2
7969b59d-0082-45b7-94b2-35ac7657fbe0,Street light not working,electricity,low,1,OFF_4
1b3f0087-e93f-4d2a-9c1a-df5753220f9c,Road damaged after rain,road,medium,9,OFF_2
b388ac63-dbf0-4ecd-a1e6-a1bb889c38d6,Power outage in sector 9,electricity,high,2,OFF_2
d1aca582-d384-4269-b001-d330d4bb56e7,Transformer damaged,electricity,high,2,OFF_1
296213a0-c6c4-4507-8178-b5da5da89b9c,Road damaged after rain,road,high,4,OFF_4
df575c5f-1aa7-40a8-aa6e-eea50c46b7dd,No water supply,water,low,2,OFF_4
ea6a630d-c272-4e13-899b-e0186e48f328,No water supply,water,low,2,OFF_5
4deb5c45-1674-475c-95ec-896ef80a0a86,Power outage in sector 9,electricity,high,10,OFF_1
f7988e03-26da-43a8-b574-aadf3306e2fc,Potholes on highway,road,high,11,OFF_3
48c4ce2d-657f-4688-8f83-bb2f8628061e,Traffic signal broken,road,medium,12,OFF_5
a368da46-a213-4006-81cc-c2682da0daf2,Dirty water coming from tap,water,high,7,OFF_4
d2271715-8ccd-4c75-8126-c081ab2363f9,Dirty water coming from tap,water,high,1,OFF_5
7e6fdf0c-a85d-4b58-918e-381f9601b1db,No water supply,water,high,15,OFF_1
2290b534-cc82-4208-9f67-8628b4999fef,Dirty water coming from tap,water,low,1,OFF_3
c4a50e48-43a1-4f9f-a2d7-2c6ae2e73396,Potholes on highway,road,low,5,OFF_3
0aeac80b-b551-414e-a47a-431adb2fb295,Traffic signal broken,road,low,2,OFF_1
10b0635c-3404-41c5-ad42-34aa3ffb5ae5,Dirty water coming from tap,water,low,12,OFF_3
e3784716-f639-4893-b292-27a0e3c329ff,Water leakage near road,water,low,12,OFF_5
f2309d35-8098-4da7-821c-009938a651bc,Transformer damaged,electricity,medium,3,OFF_1
ebb418dc-79d5-4fc1-bfdb-5436c19ea064,Road damaged after rain,road,low,8,OFF_3
4bcd7954-83aa-4f46-909e-fae602fb0e4a,Road damaged after rain,road,low,9,OFF_2
53cc5fdf-ed8a-49f1-91f7-35ba85e8b643,Street light not working,electricity,medium,6,OFF_1
d3bf36ab-1b75-4e2c-9b88-dd24c20a47b1,Street light not working,electricity,medium,6,OFF_5
1a0c8bbf-ecfa-4739-a46a-4ff88ca592f9,Traffic signal broken,road,medium,7,OFF_4
88350e1d-de06-441e-a402-8f0876eff5f7,Transformer damaged,electricity,medium,5,OFF_3
d2e75854-1483-40d1-8e15-f08099ec8336,Transformer damaged,electricity,medium,14,OFF_3
09bfe368-d91c-4fbf-a2e8-47c194f7ca81,Street light not working,electricity,low,3,OFF_3
b5e922b9-9159-4f14-a6f0-43ff96ef00d4,Road damaged after rain,road,high,11,OFF_4
14f3aa05-26c6-417b-9990-d252f1494e96,Dirty water coming from tap,water,low,10,OFF_5
994eeebc-0d66-4275-b9ea-e66df825ca81,Traffic signal broken,road,high,2,OFF_4
e1bac5e2-6b19-4eab-8f70-00a89b23f738,Street light not working,electricity,medium,10,OFF_5
1ea87355-1799-475c-95da-f576092fcbe0,Power outage in sector 9,electricity,medium,6,OFF_5
f1d8088c-322d-45b9-b587-de6a106ca5b2,Traffic signal broken,road,low,13,OFF_4
04177879-c464-4080-93c0-e6386cffc652,Street light not working,electricity,low,4,OFF_5
85cabf2a-2207-4bf2-a231-501d5177ca92,Transformer damaged,electricity,low,7,OFF_1
6b063f4c-c5bb-4a71-90b6-8ad74074bc68,Traffic signal broken,road,medium,10,OFF_2
c97e2f18-c53e-4b77-9275-985aa8a2204b,Potholes on highway,road,medium,2,OFF_2
a39fb996-8c97-44d3-97fa-bbd482408c35,Street light not working,electricity,high,12,OFF_3
81711b4b-992b-4e6e-a9c2-d131be6b9d29,No water supply,water,medium,3,OFF_3
dbf99e47-7a5b-487e-b9cd-743925da1e8e,Potholes on highway,road,low,1,OFF_5
219fa70c-74a4-428f-8168-fed33539af6a,Potholes on highway,road,medium,5,OFF_4
7e8f0786-e1f5-44e0-981a-fdbaa44ba7f4,Water leakage near road,water,low,14,OFF_2
12796c6b-1029-434f-b5e4-611a060565ba,Traffic signal broken,road,high,1,OFF_1
b8b40a71-2c1c-4a90-ad18-40d125a25c95,Potholes on highway,road,high,3,OFF_3
5eabef14-b67b-4845-bdd1-c4f15d8a77a0,Traffic signal broken,road,high,11,OFF_2
a78b6596-80f2-4da0-9f34-6879632139c1,Water leakage near road,water,high,3,OFF_1
27b3c9c9-c800-41b2-85ce-bfacada0a95f,Water leakage near road,water,medium,3,OFF_3
9344d55e-4b04-453b-a9a0-5318c27cdc9c,Power outage in sector 9,electricity,low,4,OFF_5
0ecd065f-3d4f-4705-9ec8-7c092a9f7951,Traffic signal broken,road,low,15,OFF_2
c7685a6c-1979-4048-af0c-2c4545a30b5f,Transformer damaged,electricity,high,9,OFF_1
b0f9d611-3735-44d8-9c2c-baf5a01ec4ad,Street light not working,electricity,low,12,OFF_1
51695a3f-1bc0-4a95-9af3-84c2bb667ca1,Road damaged after rain,road,high,9,OFF_5
cde26611-78c2-4eb3-85fc-4e4e37c9e05c,Power outage in sector 9,electricity,high,15,OFF_2
399f23f6-d7f4-4e0e-a7ae-f6a11f590959,Dirty water coming from tap,water,medium,15,OFF_5
1cc9badc-c6f8-41c2-9292-22aad1585541,Traffic signal broken,road,high,11,OFF_1
3ea5a105-6ebe-4c89-87d6-156e18814217,Potholes on highway,road,low,9,OFF_1
629c635e-b786-4f69-852e-ff6de2412d44,Dirty water coming from tap,water,high,8,OFF_1
2d96b029-b480-4a16-9de9-82282681e21a,Power outage in sector 9,electricity,high,13,OFF_3
38dc0e10-c46c-48a9-85f3-be9ec8807ac3,Transformer damaged,electricity,high,14,OFF_4
605181bc-913b-4c79-a4aa-9b4d177777bc,Potholes on highway,road,medium,12,OFF_1
0ecdcc92-484d-4882-8134-97943bd89ded,Street light not working,electricity,high,2,OFF_2
a86e0fa8-2ba1-45db-bd32-062f007864fd,Transformer damaged,electricity,medium,5,OFF_5
ca9c70a9-cc94-4e45-bfe6-0e518a419272,Dirty water coming from tap,water,high,3,OFF_3
fc1173f0-6c3e-4152-a081-53121953739a,Transformer damaged,electricity,high,10,OFF_4
72d6fcf2-2a64-4116-abcd-c21a908a91bb,Power outage in sector 9,electricity,medium,7,OFF_2
99035fb4-a164-4933-9b68-75fc92017de2,No water supply,water,high,1,OFF_2
96de34e7-c1a7-4a35-b7aa-d1d34f27204f,Traffic signal broken,road,high,13,OFF_5
84496ae0-d69b-4e5f-b463-fd72ebc0dfc3,Traffic signal broken,road,medium,5,OFF_1
71dfcbd7-4bff-40ed-abd1-01e3aa1f4ea3,No water supply,water,medium,6,OFF_4
7ebbf52e-8e09-4da3-8077-bd01e4e1aa7b,Road damaged after rain,road,low,5,OFF_2
39b7cba1-babf-4d59-a6da-f94616f2a2c8,Street light not working,electricity,low,11,OFF_5
989d9906-8360-4f77-b7e0-f086fa6ada4e,No water supply,water,high,8,OFF_4
75932a0d-ee04-47bb-a55e-fa4a62845d8e,Road damaged after rain,road,low,7,OFF_5
583b7b8f-7d70-4364-80c2-2abdacc2c575,Dirty water coming from tap,water,high,9,OFF_3
5ea7032f-15ea-4cce-b440-3e4c3be9c800,Traffic signal broken,road,low,9,OFF_3
99657504-74f1-47c5-8e55-e4e23d694d22,Potholes on highway,road,high,9,OFF_3
10637f3d-2a73-478b-a911-7b35e652417d,No water supply,water,high,14,OFF_4
1fb16e72-2215-42ff-bd42-ac3232ca5bcf,Traffic signal broken,road,medium,13,OFF_2
4c510072-8358-4089-9c5d-8d3d922bf290,No water supply,water,medium,12,OFF_2
54ddb9bc-1da9-4d45-a432-6599a88cb09a,Power outage in sector 9,electricity,high,15,OFF_2
1f1a35b6-fe11-4d11-be69-f44084b1c21a,Street light not working,electricity,high,5,OFF_3
b386e54d-b92e-46ae-b472-8c6721494470,Street light not working,electricity,medium,2,OFF_4
321482c9-75a4-4c94-967b-625a24f9dfa7,Potholes on highway,road,medium,8,OFF_2
0633995f-dc71-41e2-bd96-d63d85f12a8f,Power outage in sector 9,electricity,medium,2,OFF_1
23577733-8083-489a-acfa-04ec02be3bf9,Water leakage near road,water,high,10,OFF_1
0a901d82-09ab-48eb-81e5-5864287b9c03,Street light not working,electricity,medium,14,OFF_5
b1d07b99-0218-4604-af01-04c832d11362,Power outage in sector 9,electricity,high,13,OFF_2
94bf4ded-34f2-4495-b5fe-48725f9b8586,Power outage in sector 9,electricity,low,7,OFF_3
3a2f3068-b870-4165-8645-f69cfdee8234,No water supply,water,medium,4,OFF_5
2a3d9cf4-b336-4296-863c-d3530b7109cd,Transformer damaged,electricity,medium,7,OFF_1
65e1a14d-86b8-416c-8b42-3f2cdd1f3646,Traffic signal broken,road,medium,3,OFF_1
cabd4946-9d62-43b9-97a4-aef4ef0730e1,Power outage in sector 9,electricity,low,14,OFF_4
8c523917-07a4-4325-b30c-6e3a258789ec,Road damaged after rain,road,high,3,OFF_4
33aac2a9-e38b-41b1-b359-1b4d2a311f39,Traffic signal broken,road,high,1,OFF_3
bbdf28e3-5f7b-4ec5-a133-145dbf307230,No water supply,water,medium,9,OFF_3
8bfba7c3-b589-4308-b266-e1ba204315c7,Potholes on highway,road,low,13,OFF_4
7fc33b2f-5435-46d2-9f7e-5895460ddebb,Street light not working,electricity,high,12,OFF_4
d10401e8-dd75-41ae-bfd4-ed8ab5022510,Transformer damaged,electricity,medium,5,OFF_2
5610652b-97ac-4056-a712-81c5b15dcb19,Water leakage near road,water,medium,12,OFF_3
f2657dd9-d17a-44ff-bc0f-22ea48673f03,Road damaged after rain,road,medium,11,OFF_2
9987f732-b408-4c72-896d-79d7810a23b4,Transformer damaged,electricity,high,2,OFF_2
7bf21c23-39ce-4d1e-9c8a-13e9f3c09f2a,Water leakage near road,water,medium,13,OFF_1
3e877679-b882-4837-9114-4ebbc8d7ae1c,Traffic signal broken,road,low,7,OFF_5
c1d67ed8-8cae-44bd-b57c-b90fec87e176,Traffic signal broken,road,medium,6,OFF_1
e7783910-5dfd-4a02-9008-592f7c1497a0,Traffic signal broken,road,high,13,OFF_5
767f70e7-042d-44e0-add1-77c5a8c8fe9e,Water leakage near road,water,high,1,OFF_2
a3d0957e-9c92-48c3-b743-8569634d2953,Road damaged after rain,road,low,3,OFF_4
7bd425ff-8ddd-4232-9f5d-593f43e251c4,Traffic signal broken,road,medium,10,OFF_4
ae6bd78e-ca22-48ec-991d-426edbcaaaa8,Water leakage near road,water,medium,13,OFF_5
26476a08-f515-4311-8bd8-116a2a7d75b6,Street light not working,electricity,high,12,OFF_5
2ef3761a-6482-4884-b7fe-fb4c797b584d,Potholes on highway,road,low,9,OFF_1
75a106f8-b95e-4371-beb0-a09a8ed85232,Street light not working,electricity,medium,15,OFF_1
3cf5a348-46f5-4384-b668-9e8313ad5393,Street light not working,electricity,high,14,OFF_4
30054fd4-1f7a-4c5f-9543-68c35ba8b2a6,No water supply,water,low,11,OFF_3
5a822147-4d08-4860-912a-1c7822939e73,Street light not working,electricity,high,7,OFF_5
5324b7e6-5762-48d5-ac41-e0d675fcea21,No water supply,water,high,7,OFF_3
9c5b6777-ce2c-46df-8281-2281ad462760,Dirty water coming from tap,water,medium,4,OFF_5
a3b8d028-7031-4a63-9baa-575588b154bb,Potholes on highway,road,medium,10,OFF_5
a6732bf2-ea14-4dfe-bb8a-ba6d61edb46a,Potholes on highway,road,low,11,OFF_4
485cae89-5910-42bd-a1ce-933957cc0c63,Dirty water coming from tap,water,medium,12,OFF_5
f8627c05-7b75-44aa-a4d6-406597d48c86,Potholes on highway,road,medium,7,OFF_5
1a66f0d2-a92c-4943-8cd6-522dde3ea388,Street light not working,electricity,medium,1,OFF_4
0f3ec0fa-5c83-4632-a101-cac4ad6d4e61,Power outage in sector 9,electricity,low,15,OFF_4
fe862cbb-5f56-4048-b1d6-419c7446b303,Power outage in sector 9,electricity,low,2,OFF_4
7bf5a653-b987-4745-b32f-bb1bb1ba307b,Water leakage near road,water,low,1,OFF_4
b55ddd70-c94a-4e83-9b87-c4d004555b9d,Potholes on highway,road,medium,1,OFF_3
0cda27bf-7fef-40d2-a793-7f8608c3ba81,Dirty water coming from tap,water,high,3,OFF_2
4cde4eef-20a2-41a5-8ef5-d5f3a75e57bc,Transformer damaged,electricity,low,9,OFF_5
c45afea5-b4d6-4755-8de6-0b28e6900593,Traffic signal broken,road,high,8,OFF_4
1040f784-7a31-47c5-a706-1cb39d789e24,No water supply,water,high,10,OFF_2
a6bb0bdb-8134-49ae-83ba-78c47202e3cd,Road damaged after rain,road,medium,9,OFF_3
ba30acf3-accd-4dc3-ac88-10e16d4b0f7e,Transformer damaged,electricity,medium,6,OFF_1
61984980-ed6c-4889-aea2-18fcbd773513,Road damaged after rain,road,high,13,OFF_4
7a17f60a-7e41-4ef0-acf3-af29b1dd09dd,No water supply,water,low,14,OFF_4
9e681318-9a78-49da-b257-8056e06109fc,Potholes on highway,road,low,3,OFF_4
de52a91c-7ad9-4b72-ab4d-aa50c4795bd1,Power outage in sector 9,electricity,low,3,OFF_3
580c8cd6-c696-4e2e-a16e-0ba30b0556f9,Water leakage near road,water,high,3,OFF_1
c8e06228-0306-415b-9b54-6c1ebb81c059,Potholes on highway,road,high,3,OFF_2
51badeb5-1d4b-452d-9cb1-866ecf1eb208,Street light not working,electricity,low,9,OFF_1
b89cec79-8cf4-4ee2-b231-02a16a7ab472,Transformer damaged,electricity,medium,3,OFF_1
891741b9-1e28-4051-aaa0-ca10eedefac0,Potholes on highway,road,medium,13,OFF_4
d59ead43-9ff2-460f-b8be-f33483c17c62,No water supply,water,low,11,OFF_5
22b84b0c-bc99-4464-b941-cbeb19e548c8,Transformer damaged,electricity,medium,6,OFF_1
78eff5f9-ebe1-4364-936a-04e9aa940455,No water supply,water,medium,8,OFF_3
f5e538ee-da21-4c40-96ae-bd313128969b,No water supply,water,high,15,OFF_1
5e56a3e6-b7f3-4a95-a09f-2f604eb7eb71,Dirty water coming from tap,water,high,1,OFF_1
ac9d5406-71b7-4928-8221-b5d9b04d8be3,Traffic signal broken,road,low,14,OFF_3
f16db1c8-bef8-44cd-9653-30dd7b7796a4,No water supply,water,low,3,OFF_2
a7ce6950-a6a6-459b-b777-01a501bb3307,Traffic signal broken,road,low,12,OFF_1
8c9a6991-04dd-4d04-85a4-3420ba59cec1,Water leakage near road,water,medium,11,OFF_1
3b80c20c-0e65-49c3-80fc-ed02f1107ea8,Power outage in sector 9,electricity,low,1,OFF_3
0ae618b3-7246-48b0-9f06-d78c0d896713,Street light not working,electricity,high,14,OFF_4
5bb625f8-8ed6-4f2a-8431-220b51f0da36,Road damaged after rain,road,high,1,OFF_4
3b0c8043-cbee-4e9f-a3f1-b53463a1968b,Potholes on highway,road,low,13,OFF_1
a404cc9e-f577-4d70-958e-5152b84ef325,Power outage in sector 9,electricity,medium,7,OFF_5
c0251460-48a4-41ce-bcc2-ca53b9b72255,Power outage in sector 9,electricity,high,3,OFF_1
f315cda5-3841-40c8-bc2b-fd63c962ebaf,Dirty water coming from tap,water,medium,6,OFF_3
0a8f0253-138d-4339-ba70-561981d0200e,Transformer damaged,electricity,medium,7,OFF_1
f6e1c456-27bd-4967-a90d-9673ff330286,Potholes on highway,road,medium,4,OFF_2
e50baabe-f9b6-4b19-8988-9a87861c69b3,Transformer damaged,electricity,high,10,OFF_4
c6cb9e4d-cb87-43d6-bbd6-cc51c15582ad,Road damaged after rain,road,low,8,OFF_3
b53c3ca7-d369-4b14-a74e-934d4245a5b4,Transformer damaged,electricity,medium,9,OFF_5
1e3502b8-ac11-4e9b-ad76-724e9297b828,Water leakage near road,water,low,14,OFF_5
f57ecd3c-32fb-454a-8751-acb7791d8320,Transformer damaged,electricity,high,1,OFF_2
bdb32551-5d6f-49d6-aacb-2a574abad429,Dirty water coming from tap,water,medium,8,OFF_3
6957733b-2b15-4186-9276-364ad2f260c7,Transformer damaged,electricity,low,15,OFF_5
dec80702-cadf-4736-aa72-9006311a3e1c,Water leakage near road,water,medium,11,OFF_5
2bf72402-574b-41db-a28e-49068f1aab19,No water supply,water,low,6,OFF_1
0cdc3756-4c5d-42e2-a993-e61fe7af0d8c,Potholes on highway,road,medium,14,OFF_4
b0536848-5808-4bd2-b723-d1c3692be0cf,Potholes on highway,road,medium,3,OFF_5
15239b57-fe33-4129-a615-87da412c91b1,Potholes on highway,road,medium,10,OFF_3
840330db-c0fe-4b49-8954-f6cbd43b5122,Power outage in sector 9,electricity,high,8,OFF_3
101aab6b-21dd-402e-b196-fd59363fec56,Traffic signal broken,road,high,1,OFF_1
273471d4-0e74-4823-9e71-f97e6976b881,Dirty water coming from tap,water,medium,12,OFF_4
53c86d12-bc5d-42b8-be3f-89c4a9894dd6,Potholes on highway,road,medium,8,OFF_3
7a98debe-7e3a-49df-a661-795953a3a860,Potholes on highway,road,high,1,OFF_5
711b4d7f-9593-4853-a2a4-36d1b16a8109,Dirty water coming from tap,water,medium,14,OFF_2
6b6847fe-f7b3-4fe1-b7fa-1c32aa40efb3,Transformer damaged,electricity,low,9,OFF_2
aa959b27-b4a8-4979-af2c-25b33df6ba8a,No water supply,water,low,4,OFF_4
20c1e165-71c3-4d24-9e72-5208152ae113,Potholes on highway,road,low,9,OFF_3
ecbb2074-4268-4143-8d94-e05132c8eeb6,Road damaged after rain,road,low,14,OFF_2
181fe2f7-6383-4453-a9e0-f11725bc8024,Road damaged after rain,road,high,7,OFF_2
254f2949-0f8f-4f01-8aa5-11cf8f2e033c,No water supply,water,medium,11,OFF_1
bcb7df62-f4d7-4ba1-bde9-b1edefd12815,Power outage in sector 9,electricity,medium,11,OFF_5
4715fc69-97d9-4d31-9b94-b809c4baf518,No water supply,water,medium,2,OFF_3
06a514bb-7f18-4797-a490-520461768e2b,Street light not working,electricity,high,14,OFF_1
296d7242-76ba-4e6f-b5ed-621e35507fee,No water supply,water,low,10,OFF_4
c98b27c9-1b4a-4211-b6c1-5c4137b931b2,Water leakage near road,water,low,8,OFF_2
d2a62196-d173-4ed7-b69b-6e16d996042f,Street light not working,electricity,high,12,OFF_2
44666897-6606-4738-af4a-57cfea5fb1af,Potholes on highway,road,low,12,OFF_2
ea42d249-15b3-4195-aa06-6de802e07435,Potholes on highway,road,medium,13,OFF_3
b7e0bb96-b72d-47b3-9b46-2c6414b6c73f,Traffic signal broken,road,medium,3,OFF_3
e2cd35ca-9c14-43f3-9862-50fc1ec4a4a2,Potholes on highway,road,low,8,OFF_4
bddfe44a-d63f-47ff-adf7-2b99b921f26e,Water leakage near road,water,medium,3,OFF_2
5f89ba13-ae3b-439c-84a2-79a18509b4dd,Transformer damaged,electricity,medium,11,OFF_4
c0843791-6fa8-47a0-800d-8c672d11f151,Traffic signal broken,road,low,7,OFF_2
1c44b18d-447b-4aa8-8845-f6a653c7f582,Traffic signal broken,road,high,9,OFF_1
1f245aae-fe80-4f13-a633-2dc2e6ea795a,Traffic signal broken,road,high,2,OFF_2
1bb07a97-0163-413f-a250-0e4996cfa6e7,Road damaged after rain,road,low,8,OFF_4
0dd75ed0-7676-4db3-aeba-e625e11184ea,Dirty water coming from tap,water,medium,6,OFF_5
457d6403-5d87-4dcf-ad60-6bb112411c97,Transformer damaged,electricity,medium,1,OFF_3
eb044b98-9ced-4d1c-abe1-84b16a588758,No water supply,water,low,7,OFF_4
7154f54e-70c3-4587-aa32-85dc776c9e28,Road damaged after rain,road,low,5,OFF_4
14aa02d2-8891-468e-b099-fd22f4638442,Street light not working,electricity,medium,1,OFF_5
a3c6757c-023f-4426-952a-33ff02a98f0d,Transformer damaged,electricity,low,13,OFF_5
0c23ceef-1eba-4770-a4fd-98cb92e55898,Road damaged after rain,road,medium,3,OFF_2
c08c75e5-5ca3-48df-98b2-22e8027a43ef,Dirty water coming from tap,water,high,12,OFF_1
ee957cf9-5119-474b-8e1b-cdc475ca768d,Street light not working,electricity,medium,15,OFF_1
c1874b9a-6a65-48c8-895f-5afd033cfb5d,Street light not working,electricity,low,13,OFF_2
83566a58-086f-4c36-bbbe-e98baef16c5a,Road damaged after rain,road,high,6,OFF_2
95887630-bc0e-4f1a-82a0-e4dd7859ca64,Street light not working,electricity,medium,11,OFF_1
5efb538e-5fe4-4388-b7dd-3f1d0e12e00e,Power outage in sector 9,electricity,medium,15,OFF_5
0dbe77c5-d85c-43d3-9cd3-e774f0278523,Road damaged after rain,road,medium,9,OFF_3
a6a5b06c-04a7-4743-bd82-f03b9dcf8a17,No water supply,water,medium,13,OFF_2
160a1866-bf47-4c3b-8ff8-f064e5aa1fa7,No water supply,water,high,3,OFF_5
c67e1093-e65e-4d9b-a029-b00d07a1928e,Potholes on highway,road,low,7,OFF_2
8f4c6338-500e-4944-93ee-8c92d6f28056,Power outage in sector 9,electricity,medium,15,OFF_2
32262361-4d23-4612-8418-b9a88acf9769,Traffic signal broken,road,low,6,OFF_1
9acfc94b-b85a-40e8-bf6b-9ef18bd70312,Potholes on highway,road,high,8,OFF_5
7ff2a2b7-4aae-4a50-b215-b9c5cdd7fe8c,No water supply,water,high,15,OFF_5
1f2d7523-e2d8-4c11-b7de-052458293a99,Road damaged after rain,road,medium,7,OFF_4
53d6d333-4be2-4bc9-bd35-1c3b775c2eef,Potholes on highway,road,low,12,OFF_2
6aa5c411-f409-456d-9c0c-805301f80c32,Traffic signal broken,road,low,8,OFF_5
a1dbd8a1-dfd6-4925-83e6-72f8430bcd62,No water supply,water,medium,2,OFF_1
dcf46d42-3a23-47bc-9baa-8a8de0c34f32,Street light not working,electricity,high,6,OFF_5
a2c7826c-8680-43e1-a9a6-121cef4ae6ae,No water supply,water,low,4,OFF_5
e7f50ff8-82ec-4fd8-83aa-6d93cd162e96,No water supply,water,high,7,OFF_1
d8bd6c75-aa95-48d8-bc88-e52ad45361fc,Transformer damaged,electricity,medium,4,OFF_2
1230681a-7599-48cf-8006-42a6fbe59af9,Water leakage near road,water,medium,11,OFF_3
14bb29c7-a75e-4a94-821a-3a10c3559a09,Traffic signal broken,road,high,6,OFF_5
83ac54b5-6787-4d8d-a59d-5cf1d2c49e66,Road damaged after rain,road,medium,8,OFF_5
4ffff4f9-ae87-485c-8349-61bbfe61bae3,Street light not working,electricity,medium,13,OFF_3
80c32ffb-3a4f-4519-b875-ea6b56b3751e,Transformer damaged,electricity,medium,14,OFF_1
565f77b4-02e9-49c0-ac6b-0bdaca3a13bc,Dirty water coming from tap,water,low,5,OFF_4
d2f3e62a-6275-46ea-96b6-65769246e9db,Transformer damaged,electricity,medium,15,OFF_3
661e2ad9-1ba0-4f7d-b2d4-13f485e2d246,Street light not working,electricity,high,8,OFF_1
f795f654-ba7a-479d-a790-2a9673b4ddc9,Road damaged after rain,road,high,6,OFF_2
9fd80bea-f995-4156-8a46-beeb41634f12,Road damaged after rain,road,high,1,OFF_3
7715fe5f-8560-4581-ac79-36cc55eea8a5,Potholes on highway,road,high,11,OFF_3
d3f92544-201e-4033-b66f-9eae43617428,Traffic signal broken,road,low,7,OFF_4
d124c834-7c52-434e-8294-0d0881634de1,Water leakage near road,water,high,4,OFF_2
9805d40a-dc2e-41fc-b0f7-639f632a17f6,Street light not working,electricity,high,13,OFF_2
3f3a3332-9e68-4dc4-8f47-b98aa782fd6f,Road damaged after rain,road,high,3,OFF_2
dd09c019-43d1-46d6-ab3d-60da34fb4aa7,Street light not working,electricity,medium,7,OFF_2
e07c8b10-b85f-4e52-b85b-e2496a9f491d,Traffic signal broken,road,medium,5,OFF_1
97df7f62-1b52-41d5-bcd4-d9b0f2521a16,Water leakage near road,water,medium,1,OFF_5
4a344a60-ad6b-4cdd-893b-f00f75b51b4a,Dirty water coming from tap,water,low,5,OFF_3
406e6237-add5-46bf-b2b8-a498bcb93dc1,Transformer damaged,electricity,low,11,OFF_5
45ad39b7-2cd3-4ca9-b4c7-7fa5b5815aab,Water leakage near road,water,medium,3,OFF_3
ce14e0a2-15c1-4e94-8b6d-59595c354f69,Transformer damaged,electricity,medium,12,OFF_3
